conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,regulatedProfessionNote,scopeNote,definition,inScheme,description,code,naceCode
Occupation,http://data.europa.eu/esco/occupation/a9068f84-cecd-4cbb-9acb-e20c714435ec,7114,фахівець із фінішної обробки бетону/фахівчиня із фінішної обробки бетону,,,released,2024-01-23T11:38:00.194Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Фахівці з фінішної обробки бетону працюють зі сполучними речовинами, як-от цемент і бетон. Вони ставлять будь-які роз’ємні форми та заливають бетон у них. Потім вони виконують одну або кілька дій для фінішної обробки бетону: різання, стяжка або вирівнювання, ущільнення, згладжування та зняття фасок для запобігання відколів.
	",7114.1,http://data.europa.eu/ux2/nace2.1/410
Occupation,http://data.europa.eu/esco/occupation/a92a3e24-93f0-42b3-9ebb-d2d7d8a72cc5,2114,геофізик/геофізикиня,,,released,2024-01-23T10:55:19.446Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Геофізики вивчають фізичні характеристики Землі та застосовують фізичні вимірювання до геологічних ситуацій. Геофізики використовують принципи гравітації, сейсмічності та електромагнетизму для визначення структури та складу Землі.
	",2114.2,"http://data.europa.eu/ux2/nace2.1/721,
http://data.europa.eu/ux2/nace2.1/7112,
http://data.europa.eu/ux2/nace2.1/091,
http://data.europa.eu/ux2/nace2.1/099"
Occupation,http://data.europa.eu/esco/occupation/a9411821-4f54-406e-ba37-4c6e5a39f9fe,3411,"службовець, який реєструє перехід права власності /службовиця, яка реєструє перехід права власності",,,released,2023-10-30T16:36:17.533Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Службовці, які реєструють перехід права власності, надають послуги з оформлення переходу права власності та передання майна від однієї сторони до іншої. Вони обмінюються необхідними договорами та забезпечують передачу будь-якого майна, права власності та інших прав.
	",3411.2,http://data.europa.eu/ux2/nace2.1/691
Occupation,http://data.europa.eu/esco/occupation/a945757e-e171-46a9-847a-13cf04f7cd27,8172,оператор стрічкових пилок/операторка стрічкових пилок,,,released,2024-01-26T16:05:53.247Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Оператори стрічкових пилок працюють із промисловими пилами, які мають безперервне гнучке полотно, що обертається навколо двох або більше коліс. Стрічкові пилки найбільш ефективні для виготовлення незвичних форм.
	",8172.5.1,http://data.europa.eu/ux2/nace2.1/1611
Occupation,http://data.europa.eu/esco/occupation/a950e88b-cb5e-4a7d-8a94-3f9460b487d7,2149,інженер із дотримання вимог/інженерка із дотримання вимог,,,released,2024-01-23T11:02:33.93Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Інженери з дотримання вимог прагнуть підтримувати найвищу відповідність систем інженерним технічним вимогам. Вони можуть забезпечити відповідність у різноманітних галузях техніки, включно з механічними, електричними та електронними системами. Вони гарантують, що техніка відповідає нормативно-правовим актам, заходам безпеки та внутрішнім директивам.
	",2149.2.7.1,"http://data.europa.eu/ux2/nace2.1/7112,
http://data.europa.eu/ux2/nace2.1/712"
Occupation,http://data.europa.eu/esco/occupation/a98f93a6-b1df-4759-88a9-3234f334afad,7322,друкар трафаретного друку/друкарка трафаретного друку,,,released,2024-01-25T14:17:54.393Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Друкарі трафаретного друку використовують прес, який продавлює друкарську фарбу через екран. Вони відповідають за налаштування, експлуатацію та технічне обслуговування машини трафаретного друку.
	",7322.9,http://data.europa.eu/ux2/nace2.1/1812
Occupation,http://data.europa.eu/esco/occupation/a99b38bc-6e71-4bef-b127-0f2b5e357815,2529,менеджер зі стійкості ІКТ/менеджерка зі стійкості ІКТ,,,released,2024-01-26T09:54:01.65Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Менеджери зі стійкості ІКТ досліджують, планують і розробляють моделі, політику, методи, техніки та інструменти, які підвищують кібербезпеку організації, її стійкість і відновлення після аварій.
	",2529.5,http://data.europa.eu/ux2/nace2.1/629
Occupation,http://data.europa.eu/esco/occupation/a9a41b21-8dd4-476f-96c7-85733fa63d3b,2635,соціальний працівник із мігрантами/соціальна працівниця із мігрантами,,,released,2024-01-22T17:35:20.455Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Соціальні працівники з мігрантами надають консультації мігрантам, щоб допомогти їм інтегруватися, а саме в аспектах проживання та працевлаштування в чужій країні. Вони пояснюють критерії прийнятності, права та обов’язки. Вони допомагають мігрантам у пошуку та зберіганні інформації для подальшого направлення до служб денного догляду, соціальних служб і програм працевлаштування. Соціальні працівники з мігрантами співпрацюють з роботодавцями та інформують їх про доступні послуги для мігрантів, захищаючи права клієнтів-мігрантів.
	",2635.3.18,http://data.europa.eu/ux2/nace2.1/8899
Occupation,http://data.europa.eu/esco/occupation/a9b20949-897b-481f-8642-d1f69263baff,3115,інспектор із технічного обслуговування виробництва/інспекторка із технічного обслуговування виробництва,,,released,2024-01-16T13:14:56.03Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Інспектори з технічного обслуговування виробництва організовують і контролюють діяльність і операції з технічного обслуговування машин, систем і обладнання. Вони слідкують за тим, щоб перевірки проводилися відповідно до стандартів охорони здоров’я, безпеки та навколишнього середовища, а також вимог продуктивності та якості.
	",3115.1.6,http://data.europa.eu/ux2/nace2.1/33
Occupation,http://data.europa.eu/esco/occupation/a9bcc9e0-5be7-47a0-818b-acad10fe90d9,3111,технік-фізик/технік-фізикиня,,,released,2024-01-16T14:24:30.773Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Техніки-фізики контролюють фізичні процеси та проводять випробування з виробничою, освітньою чи науковою метою. Вони працюють у лабораторіях, школах або на виробництві, де допомагають фізикам виконувати свою роботу. Техніки-фізики виконують технічні або практичні роботи і звітують про отримані результати.
	",3111.11,http://data.europa.eu/ux2/nace2.1/721
Occupation,http://data.europa.eu/esco/occupation/a9c30651-ccbc-4a80-900c-7880615cdf6e,2359,навчальний дизайнер/навчальна дизайнерка,,,released,2024-01-16T17:16:13.449Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Навчальні дизайнери розробляють навчальні матеріали для навчальних курсів з використанням мультимедійних технологій і авторських засобів. Вони приділяють увагу отриманню навчального досвіду, який робить отримання знань і навичок ефективнішим, ефективнішим і привабливішим.
	",2359.10,http://data.europa.eu/ux2/nace2.1/8569
Occupation,http://data.europa.eu/esco/occupation/a9c7a04d-807a-41b5-b441-87c73c73c9c5,2643,мовознавець/мовознавиця,,,released,2024-01-26T11:17:17.052Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/8ae4b9f3-507e-4057-a145-2f96f0132613,
http://data.europa.eu/esco/concept-scheme/occupations","Мовознавці досліджують мови з наукової точки зору. Вони володіють мовами і можуть інтерпретувати їх з точки зору їхніх граматичних, семантичних і фонетичних характеристик. Вони досліджують еволюцію мови і спосіб її використання суспільством.
	",2643.4,http://data.europa.eu/ux2/nace2.1/722
Occupation,http://data.europa.eu/esco/occupation/aa0fd823-2f45-41c8-a3c6-97d97885e455,9216,працівник аквакультури на воді/працівниця аквакультури на воді,,,released,2024-01-23T12:10:43.366Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Працівники аквакультури на воді виконують роботу руками у процесах вирощування культивованих водних організмів у водних підвісних системах (пливучі або занурені конструкції). Вони беруть участь в операціях з видобутку та обробки організмів для торгівлі. Працівники аквакультури на воді обслуговують і чистять відповідні місця (сітки, швартовні троси, клітки).
	",9216.4,http://data.europa.eu/ux2/nace2.1/032
Occupation,http://data.europa.eu/esco/occupation/aa3780b7-3b06-40ae-8764-293fec6819d2,7223,оператор свердлильних агрегатів і пресів/операторка свердлильних агрегатів і пресів,,,released,2024-01-16T16:15:39.968Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Оператори свердлильних агрегатів і пресів налаштовують і експлуатують свердлильні агрегати і преси, призначені для видалення надлишкового матеріалу з готової заготовки або збільшення отвору в виготовленій заготовці за допомогою загартованого, обертового, багатоконечного різального інструменту, який вставляє свердло в заготовку.
	",7223.6,http://data.europa.eu/ux2/nace2.1/2842
Occupation,http://data.europa.eu/esco/occupation/aa50ae49-1e40-4ba9-959f-22a11ff172b4,3521,технік студії звукозапису,,,released,2024-01-25T13:42:47.669Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Техніки студії звукозапису налаштовують і обслуговують мікрофони та гарнітуру в звукозаписних кабінах студій звукозапису. Вони керують програмними панелями для мікшування звуку. Техніки студії звукозапису забезпечують відповідність звуку всім вимогами запису. Вони консультують співаків щодо користування голосом. Техніки студії звукозапису монтують записи, перетворюючи їх на готовий продукт.
	",3521.1.6,http://data.europa.eu/ux2/nace2.1/592
Occupation,http://data.europa.eu/esco/occupation/aa8fdeff-ab03-4b99-bdba-2f7a1a5c8946,3331,фахівець з імпорту й експорту одягу та взуття/фахівчиня з імпорту й експорту одягу та взуття,,,released,2024-01-24T15:53:42.1Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Фахівці з імпорту й експорту одягу та взуття мають і застосовують глибокі знання про імпорт і експорт товарів, зокрема про митний контроль і документацію.
	",3331.2.1.6,http://data.europa.eu/ux2/nace2.1/4616
Occupation,http://data.europa.eu/esco/occupation/aa9c6416-6a17-4e2f-a7c4-6d47c205d480,5223,спеціалізований продавець медичних товарів/спеціалізована продавчиня медичних товарів,,,released,2017-01-26T11:34:44Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Спеціалізовані продавці медичних товарів відпускають лікарські засоби та надають консультації.
	",5223.7.24,http://data.europa.eu/ux2/nace2.1/4773
Occupation,http://data.europa.eu/esco/occupation/aaa485d0-6787-45c0-8596-b266c0b687fd,7222,слюсар-інструментальник/слюсарка-інструментальниця,,,released,2024-01-23T14:44:25.667Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Слюсарі-інструментальники за допомогою спеціальних інструментів встановлюють і ремонтують механічні та електронні запірні системи. Вони вирізають і виготовляють для своїх клієнтів дублікати ключів, відкривають замкнені двері в екстрених ситуаціях. Слюсарі-інструментальники також можуть надавати поради щодо заходів безпеки.
	",7222.3,http://data.europa.eu/ux2/nace2.1/8009
Occupation,http://data.europa.eu/esco/occupation/aab8009a-5759-4f52-8865-6cc657b1f099,1349,координатор публікацій/координаторка публікацій,,,released,2024-01-26T11:23:32.877Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Координатори публікацій відповідають за виготовлення друкованих та онлайн-матеріалів, як-от розсилки про новини, процедури компанії, технічні документи та інші публікації для установ і підприємств. Вони керують видавничими командами та стежать за тим, щоб публікації досягали цільової аудиторії.
	",1349.19,http://data.europa.eu/ux2/nace2.1/58
Occupation,http://data.europa.eu/esco/occupation/aac0c510-f238-4dbe-beeb-1d7b73f4552c,5163,робітник цвинтаря/робітниця цвинтаря,,,released,2024-01-25T09:21:54.293Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Робітники цвинтаря підтримують у належному стані територію цвинтаря. Вони гарантують, що могили готові до поховання перед похоронами, і ведуть точні записи про поховання. Робітники цвинтаря дають поради директорам ритуальних служб і широкій громадськості.
	",5163.1,http://data.europa.eu/ux2/nace2.1/963
Occupation,http://data.europa.eu/esco/occupation/aac62c63-b6bf-4387-8ba3-75a487f25824,3131,оператор парової турбіни/операторка парової турбіни,,,released,2024-01-29T09:08:23.702Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Оператори парових турбін здійснюють керування і обслуговування машинного обладнання, яке генерує електроенергію. Вони гарантують безпеку операцій та контролюють їх, щоб виявляти проблеми й реагувати на надзвичайні ситуації.
	",3131.3.9,http://data.europa.eu/ux2/nace2.1/353
Occupation,http://data.europa.eu/esco/occupation/aacc3918-b5d3-484b-9480-5d29aa550d74,1324,менеджер ланцюга постачання/менеджерка ланцюга постачання,,,released,2024-01-16T13:12:38.772Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Менеджери ланцюга постачання планують, керують і координують усі види діяльності, пов’язані з пошуком і закупівлею матеріалів, необхідних для виконання виробничих операцій від придбання сировини до розподілу готової продукції. Поставки можуть бути сировиною або готовою продукцією, і вони можуть бути для внутрішнього чи зовнішнього використання. Крім того, вони планують і вводять в експлуатацію всі дії, необхідні на виробничих підприємствах, і пристосовують роботу до мінливих рівнів попиту на продукцію компанії.
	",1324.8,"http://data.europa.eu/ux2/nace2.1/702,
http://data.europa.eu/ux2/nace2.1/5225"
Occupation,http://data.europa.eu/esco/occupation/aad7819e-d62e-41de-a594-9f2be186a6c2,2142,інженер із транспорту/інженерка із транспорту,,,released,2025-07-29T10:55:01.302Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Інженери з транспорту розробляють та застосовують інженерні специфікації для будівництва та розвитку доріг та транспортної інфраструктури. Вони застосовують інженерні концепції та знання для розроблення сталих та ефективних транспортних систем, зокрема доріг, каналів, залізниць та аеропортів.
	",2142.1.9,"http://data.europa.eu/ux2/nace2.1/7112,
http://data.europa.eu/ux2/nace2.1/421"
Occupation,http://data.europa.eu/esco/occupation/aaeb2402-2ab3-411f-9a44-8ff4dd092de6,3324,"оптовий продавець гірничодобувної, будівельної та цивільної техніки/оптова продавчиня гірничодобувної, будівельної та цивільної техніки",,,released,2024-01-24T15:52:04.192Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Оптові продавці гірничодобувної, будівельної та цивільної техніки вивчають потенційних оптових покупців і постачальників та задовольняють їхні потреби. Вони укладають угоди щодо великої кількості товару.
	",3324.4.24,http://data.europa.eu/ux2/nace2.1/4663
Occupation,http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9,3512,агент служби підтримки ІКТ/агентка служби підтримки ІКТ,,,released,2024-02-06T13:42:15.025Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Агенти служби підтримки ІКТ надають технічну допомогу користувачам комп’ютерів, відповідають на запитання або вирішують комп’ютерні проблеми клієнтів по телефону чи в електронному вигляді. Вони надають допомогу щодо використання комп’ютерного обладнання та програмного забезпечення.
	",3512.1,http://data.europa.eu/ux2/nace2.1/622
Occupation,http://data.europa.eu/esco/occupation/aaf732b5-ee19-4c82-a08f-700fb98f5ca7,3354,паспортист/паспортистка,,,released,2024-01-26T14:32:47.448Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Паспортисти видають паспорти та інші проїзні документи, зокрема посвідчення особи та проїзні документи для біженців. Вони також ведуть облік усіх виданих паспортів.
	",3354.3,http://data.europa.eu/ux2/nace2.1/8424
Occupation,http://data.europa.eu/esco/occupation/ab104661-db96-4752-8c84-97d98f6e8969,8152,контролер трикотажної машини/контролерка трикотажної машини,,,released,2024-01-26T14:55:45.159Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Контролери трикотажної машини контролюють процес в’язання групи машин, стежать за якістю тканини та умовами в’язання. Вони перевіряють трикотажні машини після налаштування, запуску та під час виробництва, щоб переконатися, що виріб, який вони створюють, відповідає технічним характеристикам і стандартам якості.
	",8152.1.1,http://data.europa.eu/ux2/nace2.1/1391
Occupation,http://data.europa.eu/esco/occupation/ab360abd-32e2-4e03-967d-a10758efffa7,2144,інженер із мехатроніки/інженерка із мехатроніки,,,released,2024-01-29T16:03:40.935Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/8ae4b9f3-507e-4057-a145-2f96f0132613,
http://data.europa.eu/esco/concept-scheme/occupations","Інженери з мехатроніки проєктують і розробляють інтелектуальні системи, як-от роботизовані пристрої, розумна побутова техніка та літаки, шляхом поєднання технологій механічної, електронної, комп’ютерної та контрольної техніки. Вони створюють креслення або конструкторські документи для деталей, вузлів або готових виробів за допомогою програмного забезпечення, а також здійснюють загальний контроль і управління проєктами.
	",2144.1.11,"http://data.europa.eu/ux2/nace2.1/7112,
http://data.europa.eu/ux2/nace2.1/712,
http://data.europa.eu/ux2/nace2.1/2611,
http://data.europa.eu/ux2/nace2.1/302,
http://data.europa.eu/ux2/nace2.1/303,
http://data.europa.eu/ux2/nace2.1/2899,
http://data.europa.eu/ux2/nace2.1/2651"
Occupation,http://data.europa.eu/esco/occupation/ab3c4d3e-3189-47ad-82af-57cdae3cb589,2149,інженер з виробництва оптичних і оптико-електронних приладів/інженерка з виробництва оптичних і оптико-електронних приладів,,,released,2024-01-23T11:04:48.942Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/8ae4b9f3-507e-4057-a145-2f96f0132613,
http://data.europa.eu/esco/concept-scheme/occupations","Інженери з виробництва оптичних і оптико-електронних приладів проєктують і розробляють різні промислові застосування, пов’язані з оптикою. Вони володіють знаннями про світло, принципи пропускання світла та оптику, щоб розробляти технічні характеристики такого обладнання, як-от мікроскопи, лінзи, телескопи та інші оптичні пристрої.
	",2149.12,"http://data.europa.eu/ux2/nace2.1/721,
http://data.europa.eu/ux2/nace2.1/7112,
http://data.europa.eu/ux2/nace2.1/267,
http://data.europa.eu/ux2/nace2.1/325"
Occupation,http://data.europa.eu/esco/occupation/ab4086a0-0e2f-436e-80f8-a3291e594bd1,7321,хромолітограф/хромолітографиня,,,released,2024-01-16T15:53:04.477Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Хромолітографи виготовляють і готують металеві пластини для використання як основного матеріалу для різних процесів друку та носіїв. Зазвичай пластини виготовляються за допомогою цифрового лазера з використанням технології перекладання комп’ютерної інформації на пластину, але їх також можна виготовити шляхом нанесення різних типів емульсій на пластину для друку.
	",7321.1.2,http://data.europa.eu/ux2/nace2.1/1812
Occupation,http://data.europa.eu/esco/occupation/ab4dd4f9-ee6c-41cc-8b72-42ad0b13d1e2,2143,інженер із переробки відходів/інженерка із переробки відходів,,,released,2024-01-26T14:50:44.637Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Інженери з переробки відходів розробляють процедури, засоби та обладнання, що використовуються для збору, обробки та розподілу відходів. Вони досліджують екологічні стандарти та політику, щоб оптимізувати процедури поводження з відходами та досягти мінімального навантаження на навколишнє середовище шляхом аналізу та класифікації перероблених відходів.
	",2143.1.4,"http://data.europa.eu/ux2/nace2.1/7112,
http://data.europa.eu/ux2/nace2.1/8412,
http://data.europa.eu/ux2/nace2.1/390,
http://data.europa.eu/ux2/nace2.1/38"
Occupation,http://data.europa.eu/esco/occupation/ab5a5073-453c-4a93-aff7-345a19f8b954,3312,андерайтер іпотечного кредиту,,,released,2024-01-24T15:45:26.679Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Андерайтери іпотечних кредитів забезпечують дотримання вказівок щодо андерайтингу. Вони беруть участь у впровадженні нових інструкцій з андерайтингу. Вони також перевіряють закриті та відхилені кредити.
	",3312.6,http://data.europa.eu/ux2/nace2.1/6492
Occupation,http://data.europa.eu/esco/occupation/ab762f91-d737-485f-a85c-67cab92dee01,2433,торговельний представник із продажу медичного обладнання й устаткування/торговельна представниця із продажу медичного обладнання й устаткування,,,released,2024-01-26T12:39:41.505Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Торговельні представники із продажу медичного обладнання й устаткування рекламують і продають медичні прилади, обладнання та фармацевтичну продукцію медичним працівникам. Вони надають інформацію про продукт і демонструють його властивості медичним працівникам. Консультанти з продажу медичного обладнання й устаткування ведуть переговори та укладають договори купівлі-продажу.
	",2433.2,"http://data.europa.eu/ux2/nace2.1/4664,
http://data.europa.eu/ux2/nace2.1/4774"
Occupation,http://data.europa.eu/esco/occupation/ab7bccb2-6f81-4a3d-a0c0-fca5d47d2775,2163,промисловий дизайнер/промислова дизайнерка,,,released,2024-01-25T15:02:51.623Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Промислові дизайнери розробляють ідеї та розвивають їх у проєкти та концепції для різноманітних вироблених продуктів. Вони поєднують творчий підхід, естетику, доцільність виробництва та дбають, щоб нові продукти відповідали потребам ринку.
	",2163.1,"http://data.europa.eu/ux2/nace2.1/28,
http://data.europa.eu/ux2/nace2.1/24,
http://data.europa.eu/ux2/nace2.1/15,
http://data.europa.eu/ux2/nace2.1/22,
http://data.europa.eu/ux2/nace2.1/26,
http://data.europa.eu/ux2/nace2.1/29,
http://data.europa.eu/ux2/nace2.1/30,
http://data.europa.eu/ux2/nace2.1/10,
http://data.europa.eu/ux2/nace2.1/7411,
http://data.europa.eu/ux2/nace2.1/7414,
http://data.europa.eu/ux2/nace2.1/21,
http://data.europa.eu/ux2/nace2.1/25,
http://data.europa.eu/ux2/nace2.1/27,
http://data.europa.eu/ux2/nace2.1/31,
http://data.europa.eu/ux2/nace2.1/20,
http://data.europa.eu/ux2/nace2.1/32,
http://data.europa.eu/ux2/nace2.1/16,
http://data.europa.eu/ux2/nace2.1/19,
http://data.europa.eu/ux2/nace2.1/13,
http://data.europa.eu/ux2/nace2.1/23,
http://data.europa.eu/ux2/nace2.1/11,
http://data.europa.eu/ux2/nace2.1/18,
http://data.europa.eu/ux2/nace2.1/12,
http://data.europa.eu/ux2/nace2.1/17,
http://data.europa.eu/ux2/nace2.1/14"
Occupation,http://data.europa.eu/esco/occupation/ab9e06c8-e0fc-4c1b-afa2-61421592f1a5,8160,спеціаліст із пророщування/спеціалістка із пророщування,,,released,2024-01-16T09:40:29.043Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Спеціалісти з пророщування доглядають за резервуарами для замочування і пророщування ячменю, які використовуються для отримання солоду.
	",8160.37,http://data.europa.eu/ux2/nace2.1/1106
Occupation,http://data.europa.eu/esco/occupation/abab3d6a-82b9-49bd-8a4b-7bc678130558,2359,академічний радник/академічна радниця,,,released,2023-12-01T16:14:43.476Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Академічні радники допомагають учням, які отримали середню освіту, усвідомити свої освітні цілі  та досягти їх. Вони консультують учнів щодо їхнього розкладу шкільних програм, повідомляють їм вимоги щодо ступеня та допомагають їм спланувати кар’єру. Академічні радники також обговорюють академічну успішність учня і її наслідки та дають рекомендації щодо покращення, включно з порадами щодо навчання. Вони також тісно співпрацюють з іншими університетськими адміністраторами й професорами та гарантують, що вони в курсі останніх змін в регламенті університету чи коледжу, програмі чи вимогах.
	",2359.1,http://data.europa.eu/ux2/nace2.1/8559
Occupation,http://data.europa.eu/esco/occupation/abae06d8-525f-4a2d-8bbd-67b559aad8f2,3259,перевіряльник температури/перевіряльниця температури,,,released,2023-08-08T08:26:28.373Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Перевіряльники температури відповідають за перевірку температури гостей, персоналу або відвідувачів, які входять у приміщення організації або громадські місця, що є заходом для запобігання поширенню інфекційних хвороб у приватних і громадських місцях.
	",3259.8,http://data.europa.eu/ux2/nace2.1/8699
Occupation,http://data.europa.eu/esco/occupation/abc849b6-9e75-41ce-b1aa-4d488280a8a3,7515,контролер молочної ферми/контролерка молочної ферми,,,released,2024-01-25T14:32:30.945Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Контролери молочної ферми відповідають за вимірювання та аналіз виробництва та якості молока та надання відповідних порад.
	",7515.2,"http://data.europa.eu/ux2/nace2.1/712,
http://data.europa.eu/ux2/nace2.1/1051"
Occupation,http://data.europa.eu/esco/occupation/ac036ea7-883a-4265-96d5-c02bbe6667e1,3142,керівник ділянок вирощування аквакультур/керівниця ділянок вирощування аквакультур,,,released,2025-07-29T10:55:01.302Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Керівники ділянок вирощування аквакультур контролюють виробничі процеси під час проведення великомасштабних аквакультурних операцій та перевіряють ділянки вирощування аквакультур для контролю та підвищення продуктивності. Вони підтримують здоров’я, безпеку та охорону праці на робочому місці, розробляють плани управління для зменшення ризиків від шкідників, хижаків і хвороб, а також контролюють процес утилізації біологічних і хімічних відходів, а також обслуговують обладнання та машини.
	",3142.1.2,http://data.europa.eu/ux2/nace2.1/032
